user_id,title,grade
39,"Royal Deceit",4
43,"Royal Deceit",4
130,"Royal Deceit",5
119,"Royal Deceit",3
141,"Yanni: Live at the Acropolis",5
61,"Yanni: Live at the Acropolis",4
158,"Yanni: Live at the Acropolis",8
146,"Yanni: Live at the Acropolis",9
182,"Yanni: Live at the Acropolis",7
15,"Yanni: Live at the Acropolis",1
46,"Yanni: Live at the Acropolis",2
13,"Yanni: Live at the Acropolis",8
127,"Yanni: Live at the Acropolis",6
63,"Yanni: Live at the Acropolis",6
40,"Yanni: Live at the Acropolis",6
74,"Yanni: Live at the Acropolis",6
17,"Yanni: Live at the Acropolis",1
31,"Yanni: Live at the Acropolis",3
45,"Nina Takes a Lover",8
91,"Nina Takes a Lover",8
166,"Nina Takes a Lover",5
7,"Nina Takes a Lover",6
180,"Nina Takes a Lover",9
163,"Nina Takes a Lover",10
32,"Nina Takes a Lover",9
161,"Nina Takes a Lover",7
142,"Nina Takes a Lover",10
46,"Nina Takes a Lover",6
74,"Nina Takes a Lover",10
153,"Nina Takes a Lover",4
54,"Nina Takes a Lover",7
2,"Nina Takes a Lover",10
152,"Nina Takes a Lover",7
57,"Nina Takes a Lover",4
80,"Nina Takes a Lover",9
130,"Nina Takes a Lover",3
159,"Nina Takes a Lover",1
31,"Nina Takes a Lover",2
139,"Mother's Boys",2
53,"Mother's Boys",9
128,"Mother's Boys",4
56,"Mother's Boys",6
114,"Mother's Boys",6
55,"Mother's Boys",1
157,"Mother's Boys",3
163,"Mother's Boys",8
181,"Mother's Boys",5
133,"Mother's Boys",7
46,"Mother's Boys",3
103,"Mother's Boys",2
138,"Mother's Boys",4
63,"Mother's Boys",1
47,"Mother's Boys",7
48,"Mother's Boys",8
33,"Mother's Boys",3
80,"Mother's Boys",10
89,"Monkey Trouble",8
22,"Monkey Trouble",9
21,"Monkey Trouble",9
163,"Monkey Trouble",5
59,"Monkey Trouble",1
41,"Monkey Trouble",1
46,"Monkey Trouble",10
138,"Monkey Trouble",8
179,"Monkey Trouble",1
85,"Monkey Trouble",10
2,"Monkey Trouble",9
17,"Monkey Trouble",9
81,"Monkey Trouble",7
30,"Monkey Trouble",8
89,"Major League II",4
128,"Major League II",5
26,"Major League II",4
83,"Major League II",8
124,"Major League II",7
98,"Major League II",9
170,"Major League II",6
100,"Major League II",4
126,"Major League II",10
122,"Major League II",6
174,"Major League II",9
178,"Major League II",2
23,"Major League II",1
153,"Major League II",9
68,"Major League II",2
70,"Major League II",1
132,"Major League II",7
130,"Major League II",9
89,"Yu Yu Hakusho: Poltergeist Report",8
115,"Yu Yu Hakusho: Poltergeist Report",9
45,"Yu Yu Hakusho: Poltergeist Report",7
117,"Yu Yu Hakusho: Poltergeist Report",9
102,"Yu Yu Hakusho: Poltergeist Report",4
73,"Yu Yu Hakusho: Poltergeist Report",1
6,"Yu Yu Hakusho: Poltergeist Report",10
157,"Yu Yu Hakusho: Poltergeist Report",6
124,"Yu Yu Hakusho: Poltergeist Report",7
176,"Yu Yu Hakusho: Poltergeist Report",9
181,"Yu Yu Hakusho: Poltergeist Report",10
120,"Yu Yu Hakusho: Poltergeist Report",2
47,"Yu Yu Hakusho: Poltergeist Report",8
40,"Yu Yu Hakusho: Poltergeist Report",5
136,"Yu Yu Hakusho: Poltergeist Report",8
49,"Yu Yu Hakusho: Poltergeist Report",3
54,"Yu Yu Hakusho: Poltergeist Report",9
2,"Yu Yu Hakusho: Poltergeist Report",10
70,"Yu Yu Hakusho: Poltergeist Report",5
20,"Yu Yu Hakusho: Poltergeist Report",8
140,"Yu Yu Hakusho: Poltergeist Report",4
88,"Serial Mom",8
91,"Serial Mom",7
107,"Serial Mom",9
128,"Serial Mom",7
111,"Serial Mom",6
148,"Serial Mom",6
114,"Serial Mom",2
6,"Serial Mom",3
3,"Serial Mom",6
59,"Serial Mom",4
175,"Serial Mom",10
162,"Serial Mom",7
99,"Serial Mom",2
150,"Serial Mom",3
35,"Serial Mom",4
167,"Serial Mom",10
22,"Widows' Peak",5
134,"Widows' Peak",9
71,"Widows' Peak",5
87,"Widows' Peak",2
180,"Widows' Peak",2
158,"Widows' Peak",2
3,"Widows' Peak",10
12,"Widows' Peak",8
129,"Widows' Peak",3
25,"Widows' Peak",3
9,"Widows' Peak",2
44,"Widows' Peak",1
155,"Widows' Peak",8
11,"Widows' Peak",7
29,"Widows' Peak",6
8,"Widows' Peak",9
82,"Widows' Peak",4
95,"Crooklyn",8
114,"Crooklyn",1
28,"Crooklyn",5
161,"Crooklyn",4
96,"Crooklyn",6
23,"Crooklyn",7
171,"Crooklyn",4
29,"Crooklyn",3
167,"Crooklyn",2
80,"Crooklyn",2
22,"Return to a Better Tomorrow",8
108,"Return to a Better Tomorrow",8
158,"Return to a Better Tomorrow",10
149,"Return to a Better Tomorrow",8
15,"Return to a Better Tomorrow",1
96,"Return to a Better Tomorrow",1
24,"Return to a Better Tomorrow",6
88,"Hammers Over the Anvil",3
91,"Hammers Over the Anvil",7
78,"Hammers Over the Anvil",3
84,"Hammers Over the Anvil",4
28,"Hammers Over the Anvil",9
98,"Hammers Over the Anvil",5
9,"Hammers Over the Anvil",8
62,"Hammers Over the Anvil",8
96,"Hammers Over the Anvil",6
150,"Hammers Over the Anvil",7
8,"Hammers Over the Anvil",7
1,"Hammers Over the Anvil",5
123,"Hammers Over the Anvil",7
167,"Hammers Over the Anvil",3
80,"Hammers Over the Anvil",5
82,"Hammers Over the Anvil",7
140,"Hammers Over the Anvil",10
42,"Eat Drink Man Woman",6
107,"Eat Drink Man Woman",9
117,"Eat Drink Man Woman",5
71,"Eat Drink Man Woman",10
87,"Eat Drink Man Woman",3
21,"Eat Drink Man Woman",2
83,"Eat Drink Man Woman",2
113,"Eat Drink Man Woman",9
146,"Eat Drink Man Woman",8
120,"Eat Drink Man Woman",6
15,"Eat Drink Man Woman",5
100,"Eat Drink Man Woman",9
13,"Eat Drink Man Woman",4
47,"Eat Drink Man Woman",5
74,"Eat Drink Man Woman",10
179,"Eat Drink Man Woman",7
150,"Eat Drink Man Woman",4
152,"Eat Drink Man Woman",8
34,"Eat Drink Man Woman",4
1,"Eat Drink Man Woman",7
123,"Eat Drink Man Woman",9
167,"Eat Drink Man Woman",1
166,"Street Fighter II: The Animated Movie",1
61,"Street Fighter II: The Animated Movie",9
144,"Street Fighter II: The Animated Movie",6
143,"Street Fighter II: The Animated Movie",1
21,"Street Fighter II: The Animated Movie",2
157,"Street Fighter II: The Animated Movie",7
124,"Street Fighter II: The Animated Movie",1
32,"Street Fighter II: The Animated Movie",3
112,"Street Fighter II: The Animated Movie",4
182,"Street Fighter II: The Animated Movie",10
92,"Street Fighter II: The Animated Movie",5
13,"Street Fighter II: The Animated Movie",1
174,"Street Fighter II: The Animated Movie",8
96,"Street Fighter II: The Animated Movie",5
64,"Street Fighter II: The Animated Movie",9
47,"Street Fighter II: The Animated Movie",4
121,"Street Fighter II: The Animated Movie",3
154,"Street Fighter II: The Animated Movie",1
150,"Street Fighter II: The Animated Movie",5
110,"Street Fighter II: The Animated Movie",6
33,"Street Fighter II: The Animated Movie",3
165,"Street Fighter II: The Animated Movie",1
31,"Street Fighter II: The Animated Movie",1
1,"Street Fighter II: The Animated Movie",8
38,"Totally F***ed Up",6
144,"Totally F***ed Up",1
108,"Totally F***ed Up",10
56,"Totally F***ed Up",4
105,"Totally F***ed Up",2
77,"Totally F***ed Up",4
5,"Totally F***ed Up",3
124,"Totally F***ed Up",4
13,"Totally F***ed Up",1
47,"Totally F***ed Up",1
173,"Totally F***ed Up",2
49,"Totally F***ed Up",10
153,"Totally F***ed Up",9
85,"Totally F***ed Up",8
2,"Totally F***ed Up",7
20,"Totally F***ed Up",7
31,"Totally F***ed Up",9
169,"Blankman",10
143,"Blankman",1
129,"Blankman",4
92,"Blankman",6
103,"Blankman",10
62,"Blankman",2
138,"Blankman",6
164,"Blankman",3
36,"Blankman",10
132,"Blankman",6
115,"Grappler Baki: The Ultimate Fighter",1
139,"Grappler Baki: The Ultimate Fighter",8
148,"Grappler Baki: The Ultimate Fighter",3
114,"Grappler Baki: The Ultimate Fighter",7
124,"Grappler Baki: The Ultimate Fighter",1
12,"Grappler Baki: The Ultimate Fighter",1
25,"Grappler Baki: The Ultimate Fighter",7
120,"Grappler Baki: The Ultimate Fighter",9
127,"Grappler Baki: The Ultimate Fighter",3
164,"Grappler Baki: The Ultimate Fighter",2
64,"Grappler Baki: The Ultimate Fighter",4
47,"Grappler Baki: The Ultimate Fighter",6
23,"Grappler Baki: The Ultimate Fighter",8
35,"Grappler Baki: The Ultimate Fighter",4
57,"Grappler Baki: The Ultimate Fighter",1
1,"Grappler Baki: The Ultimate Fighter",3
159,"Grappler Baki: The Ultimate Fighter",6
91,"There Goes My Baby",4
166,"There Goes My Baby",4
107,"There Goes My Baby",5
143,"There Goes My Baby",5
83,"There Goes My Baby",6
151,"There Goes My Baby",3
9,"There Goes My Baby",4
60,"There Goes My Baby",10
15,"There Goes My Baby",9
174,"There Goes My Baby",3
178,"There Goes My Baby",10
164,"There Goes My Baby",1
64,"There Goes My Baby",3
86,"There Goes My Baby",6
23,"There Goes My Baby",8
11,"There Goes My Baby",3
125,"There Goes My Baby",5
132,"There Goes My Baby",5
152,"There Goes My Baby",9
119,"There Goes My Baby",5
115,"Léon: The Professional",7
91,"Léon: The Professional",10
53,"Léon: The Professional",2
158,"Léon: The Professional",10
135,"Léon: The Professional",8
25,"Léon: The Professional",10
69,"Léon: The Professional",10
85,"Léon: The Professional",4
33,"Léon: The Professional",5
16,"Léon: The Professional",4
52,"Léon: The Professional",1
140,"Léon: The Professional",7
1,"Léon: The Professional",9
89,"Princess Caraboo",1
134,"Princess Caraboo",4
104,"Princess Caraboo",3
128,"Princess Caraboo",6
180,"Princess Caraboo",6
21,"Princess Caraboo",2
135,"Princess Caraboo",3
84,"Princess Caraboo",9
93,"Princess Caraboo",1
181,"Princess Caraboo",7
120,"Princess Caraboo",1
41,"Princess Caraboo",4
15,"Princess Caraboo",8
103,"Princess Caraboo",10
126,"Princess Caraboo",7
127,"Princess Caraboo",3
40,"Princess Caraboo",4
101,"Princess Caraboo",8
24,"Princess Caraboo",1
131,"Princess Caraboo",7
27,"Princess Caraboo",5
17,"Princess Caraboo",5
140,"Princess Caraboo",4
50,"Ed Wood",5
7,"Ed Wood",3
78,"Ed Wood",2
98,"Ed Wood",10
94,"Ed Wood",4
58,"Ed Wood",9
18,"Ed Wood",7
13,"Ed Wood",10
64,"Ed Wood",9
171,"Ed Wood",9
39,"Ed Wood",8
150,"Ed Wood",5
43,"Ed Wood",6
167,"Ed Wood",4
1,"Ed Wood",4
45,"Clerks",3
88,"Clerks",4
65,"Clerks",1
128,"Clerks",9
83,"Clerks",5
124,"Clerks",1
176,"Clerks",8
146,"Clerks",4
13,"Clerks",1
127,"Clerks",7
63,"Clerks",8
40,"Clerks",3
23,"Clerks",6
110,"Clerks",10
16,"Clerks",3
52,"Clerks",6
119,"Clerks",7
88,"Radioland Murders",9
91,"Radioland Murders",4
144,"Radioland Murders",9
87,"Radioland Murders",9
114,"Radioland Murders",4
55,"Radioland Murders",5
90,"Radioland Murders",2
129,"Radioland Murders",7
10,"Radioland Murders",6
46,"Radioland Murders",5
13,"Radioland Murders",2
173,"Radioland Murders",3
35,"Radioland Murders",1
152,"Radioland Murders",10
81,"Radioland Murders",4
158,"Oleanna",6
143,"Oleanna",1
21,"Oleanna",7
90,"Oleanna",8
75,"Oleanna",2
12,"Oleanna",2
175,"Oleanna",2
174,"Oleanna",2
178,"Oleanna",10
109,"Oleanna",2
101,"Oleanna",8
179,"Oleanna",2
39,"Oleanna",6
29,"Oleanna",6
70,"Oleanna",5
37,"Oleanna",3
35,"Oleanna",1
20,"Oleanna",5
82,"Oleanna",8
114,"La Séparation",9
26,"La Séparation",4
83,"La Séparation",6
142,"La Séparation",8
62,"La Séparation",5
122,"La Séparation",4
63,"La Séparation",9
153,"La Séparation",4
48,"La Séparation",3
154,"La Séparation",1
33,"La Séparation",9
115,"The Santa Clause",3
45,"The Santa Clause",1
117,"The Santa Clause",7
156,"The Santa Clause",9
124,"The Santa Clause",4
161,"The Santa Clause",3
129,"The Santa Clause",5
146,"The Santa Clause",5
120,"The Santa Clause",4
112,"The Santa Clause",9
18,"The Santa Clause",3
97,"The Santa Clause",5
15,"The Santa Clause",5
44,"The Santa Clause",2
109,"The Santa Clause",8
40,"The Santa Clause",10
121,"The Santa Clause",9
54,"The Santa Clause",7
154,"The Santa Clause",2
116,"The Santa Clause",6
17,"The Santa Clause",2
81,"The Santa Clause",9
30,"The Santa Clause",6
89,"The Swan Princess",4
166,"The Swan Princess",1
95,"The Swan Princess",8
83,"The Swan Princess",6
12,"The Swan Princess",3
129,"The Swan Princess",9
44,"The Swan Princess",5
155,"The Swan Princess",7
131,"The Swan Princess",1
70,"The Swan Princess",3
20,"The Swan Princess",4
116,"The Swan Princess",4
165,"The Swan Princess",9
115,"The Pagemaster",2
88,"The Pagemaster",6
61,"The Pagemaster",5
55,"The Pagemaster",5
149,"The Pagemaster",4
112,"The Pagemaster",9
168,"The Pagemaster",3
63,"The Pagemaster",7
76,"The Pagemaster",3
11,"The Pagemaster",6
89,"The Making of 'The Pagemaster'",3
88,"The Making of 'The Pagemaster'",8
107,"The Making of 'The Pagemaster'",9
14,"The Making of 'The Pagemaster'",6
158,"The Making of 'The Pagemaster'",2
28,"The Making of 'The Pagemaster'",7
142,"The Making of 'The Pagemaster'",2
94,"The Making of 'The Pagemaster'",10
120,"The Making of 'The Pagemaster'",1
10,"The Making of 'The Pagemaster'",2
18,"The Making of 'The Pagemaster'",9
59,"The Making of 'The Pagemaster'",8
160,"The Making of 'The Pagemaster'",3
122,"The Making of 'The Pagemaster'",2
110,"The Making of 'The Pagemaster'",8
57,"The Making of 'The Pagemaster'",2
1,"The Making of 'The Pagemaster'",7
50,"Red Rose White Rose",7
144,"Red Rose White Rose",10
128,"Red Rose White Rose",4
156,"Red Rose White Rose",2
6,"Red Rose White Rose",9
5,"Red Rose White Rose",4
32,"Red Rose White Rose",1
112,"Red Rose White Rose",1
138,"Red Rose White Rose",4
47,"Red Rose White Rose",1
39,"Red Rose White Rose",5
43,"Red Rose White Rose",8
30,"Red Rose White Rose",4
42,"Immortal Beloved",5
50,"Immortal Beloved",7
79,"Immortal Beloved",6
7,"Immortal Beloved",7
4,"Immortal Beloved",2
84,"Immortal Beloved",5
98,"Immortal Beloved",2
175,"Immortal Beloved",9
41,"Immortal Beloved",8
69,"Immortal Beloved",7
178,"Immortal Beloved",6
150,"Immortal Beloved",9
36,"Immortal Beloved",9
2,"Immortal Beloved",6
35,"Immortal Beloved",8
51,"Immortal Beloved",9
80,"Immortal Beloved",10
119,"Immortal Beloved",2
140,"Immortal Beloved",5
73,"Death Machine",10
105,"Death Machine",6
93,"Death Machine",2
175,"Death Machine",10
15,"Death Machine",2
62,"Death Machine",4
127,"Death Machine",1
44,"Death Machine",2
48,"Death Machine",1
154,"Death Machine",8
45,"Clerks.",6
73,"Clerks.",7
7,"Clerks.",10
106,"Clerks.",4
156,"Clerks.",6
25,"Clerks.",5
66,"Clerks.",1
49,"Clerks.",2
24,"Clerks.",1
154,"Clerks.",1
36,"Clerks.",4
125,"Clerks.",6
43,"Clerks.",1
45,"A Chinese Odyssey Part One: Pandora's Box",2
38,"A Chinese Odyssey Part One: Pandora's Box",9
87,"A Chinese Odyssey Part One: Pandora's Box",4
56,"A Chinese Odyssey Part One: Pandora's Box",8
78,"A Chinese Odyssey Part One: Pandora's Box",6
157,"A Chinese Odyssey Part One: Pandora's Box",4
142,"A Chinese Odyssey Part One: Pandora's Box",3
94,"A Chinese Odyssey Part One: Pandora's Box",5
155,"A Chinese Odyssey Part One: Pandora's Box",8
123,"A Chinese Odyssey Part One: Pandora's Box",10
65,"The Avenging Angel",2
158,"The Avenging Angel",9
28,"The Avenging Angel",6
75,"The Avenging Angel",1
151,"The Avenging Angel",10
12,"The Avenging Angel",5
58,"The Avenging Angel",10
133,"The Avenging Angel",2
13,"The Avenging Angel",1
122,"The Avenging Angel",7
109,"The Avenging Angel",8
86,"The Avenging Angel",3
74,"The Avenging Angel",7
99,"The Avenging Angel",1
54,"The Avenging Angel",6
150,"The Avenging Angel",5
17,"The Avenging Angel",6
172,"Dolores Claiborne",6
118,"Dolores Claiborne",1
55,"Dolores Claiborne",4
90,"Dolores Claiborne",10
157,"Dolores Claiborne",5
32,"Dolores Claiborne",3
58,"Dolores Claiborne",4
177,"Dolores Claiborne",2
68,"Dolores Claiborne",6
125,"Dolores Claiborne",1
132,"Dolores Claiborne",10
51,"Dolores Claiborne",9
52,"Dolores Claiborne",4
104,"Star Trek: The Next Generation - Chain of Command",1
65,"Star Trek: The Next Generation - Chain of Command",9
7,"Star Trek: The Next Generation - Chain of Command",4
67,"Star Trek: The Next Generation - Chain of Command",2
90,"Star Trek: The Next Generation - Chain of Command",9
135,"Star Trek: The Next Generation - Chain of Command",6
138,"Star Trek: The Next Generation - Chain of Command",10
64,"Star Trek: The Next Generation - Chain of Command",2
47,"Star Trek: The Next Generation - Chain of Command",1
132,"Star Trek: The Next Generation - Chain of Command",6
34,"Star Trek: The Next Generation - Chain of Command",8
30,"Star Trek: The Next Generation - Chain of Command",9
141,"Lady Chatterley's Passions 2: Julie's Secret",2
73,"Lady Chatterley's Passions 2: Julie's Secret",10
111,"Lady Chatterley's Passions 2: Julie's Secret",9
93,"Lady Chatterley's Passions 2: Julie's Secret",10
10,"Lady Chatterley's Passions 2: Julie's Secret",9
18,"Lady Chatterley's Passions 2: Julie's Secret",1
133,"Lady Chatterley's Passions 2: Julie's Secret",2
170,"Lady Chatterley's Passions 2: Julie's Secret",9
46,"Lady Chatterley's Passions 2: Julie's Secret",9
100,"Lady Chatterley's Passions 2: Julie's Secret",5
13,"Lady Chatterley's Passions 2: Julie's Secret",6
126,"Lady Chatterley's Passions 2: Julie's Secret",5
69,"Lady Chatterley's Passions 2: Julie's Secret",2
174,"Lady Chatterley's Passions 2: Julie's Secret",5
121,"Lady Chatterley's Passions 2: Julie's Secret",7
37,"Lady Chatterley's Passions 2: Julie's Secret",7
116,"Lady Chatterley's Passions 2: Julie's Secret",5
43,"Lady Chatterley's Passions 2: Julie's Secret",1
134,"My Family",6
144,"My Family",5
145,"My Family",4
73,"My Family",10
15,"My Family",1
49,"My Family",6
150,"My Family",9
131,"My Family",5
70,"My Family",7
137,"My Family",3
116,"My Family",7
130,"My Family",2
159,"My Family",9
1,"My Family",2
108,"Playboy: The Girls of Hawaiian Tropic, Naked in Paradise",8
12,"Playboy: The Girls of Hawaiian Tropic, Naked in Paradise",1
120,"Playboy: The Girls of Hawaiian Tropic, Naked in Paradise",3
182,"Playboy: The Girls of Hawaiian Tropic, Naked in Paradise",4
122,"Playboy: The Girls of Hawaiian Tropic, Naked in Paradise",2
173,"Playboy: The Girls of Hawaiian Tropic, Naked in Paradise",2
66,"Playboy: The Girls of Hawaiian Tropic, Naked in Paradise",3
16,"Playboy: The Girls of Hawaiian Tropic, Naked in Paradise",2
31,"Playboy: The Girls of Hawaiian Tropic, Naked in Paradise",6
166,"Casper",9
79,"Casper",2
144,"Casper",6
28,"Casper",7
25,"Casper",10
59,"Casper",9
164,"Casper",6
86,"Casper",6
47,"Casper",7
39,"Casper",5
70,"Casper",8
118,"Stripteaser",9
161,"Stripteaser",3
142,"Stripteaser",4
120,"Stripteaser",9
112,"Stripteaser",10
147,"Stripteaser",4
44,"Stripteaser",9
164,"Stripteaser",4
162,"Stripteaser",1
150,"Stripteaser",1
43,"Stripteaser",1
167,"Stripteaser",10
52,"Stripteaser",9
88,"First Knight",8
61,"First Knight",5
128,"First Knight",1
135,"First Knight",6
161,"First Knight",1
10,"First Knight",4
59,"First Knight",4
76,"First Knight",7
48,"First Knight",6
31,"First Knight",10
30,"First Knight",8
1,"First Knight",10
42,"Dangerous Minds",5
89,"Dangerous Minds",3
139,"Dangerous Minds",7
144,"Dangerous Minds",2
158,"Dangerous Minds",4
142,"Dangerous Minds",4
120,"Dangerous Minds",9
15,"Dangerous Minds",10
46,"Dangerous Minds",10
103,"Dangerous Minds",10
35,"Dangerous Minds",6
17,"Dangerous Minds",10
118,"Butterfly Kiss",7
22,"Butterfly Kiss",1
180,"Butterfly Kiss",3
156,"Butterfly Kiss",8
176,"Butterfly Kiss",9
60,"Butterfly Kiss",1
160,"Butterfly Kiss",4
63,"Butterfly Kiss",7
86,"Butterfly Kiss",10
47,"Butterfly Kiss",5
101,"Butterfly Kiss",3
162,"Butterfly Kiss",9
179,"Butterfly Kiss",6
33,"Butterfly Kiss",2
52,"Butterfly Kiss",9
159,"Butterfly Kiss",5
31,"Butterfly Kiss",10
1,"Butterfly Kiss",2
166,"The Neon Bible",5
7,"The Neon Bible",7
156,"The Neon Bible",2
56,"The Neon Bible",5
161,"The Neon Bible",2
94,"The Neon Bible",8
122,"The Neon Bible",9
147,"The Neon Bible",3
96,"The Neon Bible",3
23,"The Neon Bible",6
171,"The Neon Bible",8
116,"The Neon Bible",6
17,"The Neon Bible",2
82,"The Neon Bible",1
45,"Rangeela",5
79,"Rangeela",6
67,"Rangeela",9
158,"Rangeela",4
111,"Rangeela",9
143,"Rangeela",8
163,"Rangeela",1
39,"Rangeela",1
150,"Rangeela",4
30,"Rangeela",8
117,"Shanghai Triad",6
145,"Shanghai Triad",10
5,"Shanghai Triad",2
129,"Shanghai Triad",7
98,"Shanghai Triad",5
25,"Shanghai Triad",8
15,"Shanghai Triad",8
62,"Shanghai Triad",5
127,"Shanghai Triad",5
86,"Shanghai Triad",7
136,"Shanghai Triad",5
155,"Shanghai Triad",1
154,"Shanghai Triad",9
131,"Shanghai Triad",7
132,"Shanghai Triad",3
31,"Shanghai Triad",7
119,"Shanghai Triad",10
45,"Body Chemistry 4: Full Exposure",5
106,"Body Chemistry 4: Full Exposure",8
163,"Body Chemistry 4: Full Exposure",8
84,"Body Chemistry 4: Full Exposure",6
146,"Body Chemistry 4: Full Exposure",3
175,"Body Chemistry 4: Full Exposure",8
62,"Body Chemistry 4: Full Exposure",1
63,"Body Chemistry 4: Full Exposure",4
66,"Body Chemistry 4: Full Exposure",1
132,"Body Chemistry 4: Full Exposure",9
152,"Body Chemistry 4: Full Exposure",3
16,"Body Chemistry 4: Full Exposure",8
123,"Body Chemistry 4: Full Exposure",1
17,"Body Chemistry 4: Full Exposure",5
81,"Body Chemistry 4: Full Exposure",8
80,"Body Chemistry 4: Full Exposure",3
22,"Les Misérables: 10th Anniversary Concert at the Royal Albert Hall",10
148,"Les Misérables: 10th Anniversary Concert at the Royal Albert Hall",8
124,"Les Misérables: 10th Anniversary Concert at the Royal Albert Hall",8
176,"Les Misérables: 10th Anniversary Concert at the Royal Albert Hall",3
120,"Les Misérables: 10th Anniversary Concert at the Royal Albert Hall",2
170,"Les Misérables: 10th Anniversary Concert at the Royal Albert Hall",10
41,"Les Misérables: 10th Anniversary Concert at the Royal Albert Hall",5
46,"Les Misérables: 10th Anniversary Concert at the Royal Albert Hall",7
13,"Les Misérables: 10th Anniversary Concert at the Royal Albert Hall",8
131,"Les Misérables: 10th Anniversary Concert at the Royal Albert Hall",7
110,"Les Misérables: 10th Anniversary Concert at the Royal Albert Hall",4
52,"Les Misérables: 10th Anniversary Concert at the Royal Albert Hall",10
22,"The Hemp Revolution",6
45,"The Hemp Revolution",8
158,"The Hemp Revolution",3
114,"The Hemp Revolution",9
25,"The Hemp Revolution",3
133,"The Hemp Revolution",6
62,"The Hemp Revolution",8
160,"The Hemp Revolution",10
126,"The Hemp Revolution",2
49,"The Hemp Revolution",1
8,"The Hemp Revolution",6
70,"The Hemp Revolution",8
130,"The Hemp Revolution",6
31,"The Hemp Revolution",8
88,"Maya Lin: A Strong Clear Vision",4
102,"Maya Lin: A Strong Clear Vision",7
156,"Maya Lin: A Strong Clear Vision",5
108,"Maya Lin: A Strong Clear Vision",6
56,"Maya Lin: A Strong Clear Vision",8
26,"Maya Lin: A Strong Clear Vision",4
3,"Maya Lin: A Strong Clear Vision",5
151,"Maya Lin: A Strong Clear Vision",10
124,"Maya Lin: A Strong Clear Vision",6
94,"Maya Lin: A Strong Clear Vision",9
170,"Maya Lin: A Strong Clear Vision",6
155,"Maya Lin: A Strong Clear Vision",1
99,"Maya Lin: A Strong Clear Vision",8
1,"Maya Lin: A Strong Clear Vision",8
45,"Ace Ventura: When Nature Calls",3
19,"Ace Ventura: When Nature Calls",2
53,"Ace Ventura: When Nature Calls",5
145,"Ace Ventura: When Nature Calls",10
156,"Ace Ventura: When Nature Calls",8
158,"Ace Ventura: When Nature Calls",6
83,"Ace Ventura: When Nature Calls",10
94,"Ace Ventura: When Nature Calls",3
112,"Ace Ventura: When Nature Calls",3
58,"Ace Ventura: When Nature Calls",2
160,"Ace Ventura: When Nature Calls",8
96,"Ace Ventura: When Nature Calls",3
68,"Ace Ventura: When Nature Calls",9
1,"Ace Ventura: When Nature Calls",3
123,"Ace Ventura: When Nature Calls",2
19,"The American President",6
71,"The American President",9
144,"The American President",10
4,"The American President",2
146,"The American President",6
133,"The American President",4
63,"The American President",6
125,"The American President",5
27,"The American President",4
42,"Nick of Time",5
107,"Nick of Time",9
95,"Nick of Time",8
19,"Nick of Time",4
161,"Nick of Time",6
98,"Nick of Time",4
60,"Nick of Time",2
175,"Nick of Time",3
47,"Nick of Time",9
27,"Nick of Time",2
17,"Nick of Time",5
30,"Nick of Time",7
140,"Nick of Time",2
89,"Visitors of the Night",2
7,"Visitors of the Night",7
26,"Visitors of the Night",8
83,"Visitors of the Night",10
75,"Visitors of the Night",2
142,"Visitors of the Night",10
25,"Visitors of the Night",1
113,"Visitors of the Night",4
112,"Visitors of the Night",8
47,"Visitors of the Night",1
101,"Visitors of the Night",7
39,"Visitors of the Night",7
85,"Visitors of the Night",7
17,"Visitors of the Night",6
51,"Visitors of the Night",9
14,"A Single Girl",2
95,"A Single Girl",6
5,"A Single Girl",3
124,"A Single Girl",1
129,"A Single Girl",2
25,"A Single Girl",2
120,"A Single Girl",1
35,"A Single Girl",6
172,"First Degree",6
89,"First Degree",9
118,"First Degree",8
67,"First Degree",4
111,"First Degree",5
143,"First Degree",6
26,"First Degree",1
78,"First Degree",1
75,"First Degree",10
113,"First Degree",5
179,"First Degree",7
33,"First Degree",2
152,"First Degree",1
116,"First Degree",10
165,"First Degree",9
1,"First Degree",9
30,"First Degree",2
140,"First Degree",5
22,"Sense and Sensibility",5
45,"Sense and Sensibility",7
53,"Sense and Sensibility",9
113,"Sense and Sensibility",5
93,"Sense and Sensibility",1
138,"Sense and Sensibility",7
47,"Sense and Sensibility",2
24,"Sense and Sensibility",2
1,"Sense and Sensibility",9
65,"Silent Service",8
93,"Silent Service",5
41,"Silent Service",4
46,"Silent Service",10
174,"Silent Service",1
178,"Silent Service",5
173,"Silent Service",2
39,"Silent Service",2
37,"Silent Service",3
137,"Silent Service",1
57,"Silent Service",7
16,"Silent Service",9
95,"The Princess and the Pirate: Sandokan the TV Movie",2
145,"The Princess and the Pirate: Sandokan the TV Movie",5
102,"The Princess and the Pirate: Sandokan the TV Movie",5
3,"The Princess and the Pirate: Sandokan the TV Movie",10
142,"The Princess and the Pirate: Sandokan the TV Movie",8
181,"The Princess and the Pirate: Sandokan the TV Movie",9
182,"The Princess and the Pirate: Sandokan the TV Movie",2
96,"The Princess and the Pirate: Sandokan the TV Movie",10
178,"The Princess and the Pirate: Sandokan the TV Movie",3
101,"The Princess and the Pirate: Sandokan the TV Movie",2
39,"The Princess and the Pirate: Sandokan the TV Movie",6
152,"The Princess and the Pirate: Sandokan the TV Movie",2
137,"The Princess and the Pirate: Sandokan the TV Movie",7
